"date","bsp_at","bsp_be","bsp_es","bsp_fn","bsp_fr","bsp_gr","bsp_ie","bsp_it","bsp_lt","bsp_ma","bsp_nl","bsp_pt","bsp_sk","vol_vix","vol_vstoxx","euribor","stocks_at","stocks_de","stocks_es","stocks_fr","stocks_gr","stocks_ie","stocks_it","stocks_nl","stocks_pt","cds_at","cds_be","cds_cy","cds_de","cds_es","cds_fr","cds_gr","cds_ie","cds_it","cds_nl","cds_dk","cds_ic","cds_sv","cds_uk","cds_us"
2014-02-26,0.3764,0.6799,2.0151,0.2772,0.5495,5.5681,1.6684,1.9762,1.8208,1.63,0.2904,3.3382,0.927,14.35,16.14,0.225,252.72,403.4,544.02,311.2,56.49,434.32,220.71,375.95,82.38,26.32999,26.73,544.6099,204.72,96.82999,32.31,14904.36,76.98,14.85,20.06,18.12,180.87,10.17,23.82999,28.46999
2014-02-27,0.3729,0.6664,2.041,0.2725,0.5336,5.4545,1.6523,1.9608,1.873,1.6774,0.2869,3.3608,0.8856,14.04,17.12,0.222,249.99,400.63,541.09,311.18,56.54,436.88,219.94,376.04,82.95,27.81999,26.78999,488.1899,202.81,98.59,32.48999,14904.36,74.89999,15.09,20.04999,18.07999,180.88,10.16,27.87,28.46999
2014-02-28,0.3975,0.6608,1.991,0.2773,0.546,5.2782,1.6174,1.915,1.9698,1.5898,0.2904,3.3499,0.83,14,16.77,0.221,245.16,404.75,539.57,312.2,57.26,444.4,221.16,376.91,83.9,27.73999,26.71999,444.47,196.18,94.60999,32.5,14904.36,73.87,14.83,19.53999,18.06999,180.82,10.13,27.73,28.46999
2014-03-03,0.3998,0.66,2.0581,0.2841,0.56,5.3448,1.6603,1.9574,2.0251,1.6632,0.3008,3.4408,0.8933,16,21.86,0.223,237.14,391.47,526.64,304.39,57.28,432.73,213.96,366.88,81.91,28.31,27.34999,444.22,200.8,99.39999,32.48999,14904.36,74.43999,14.85,19.56,16.03999,180.89,10.16,27.7,28.46999
2014-03-04,0.3697,0.6334,1.9528,0.2845,0.5461,5.2875,1.5901,1.8832,1.7028,1.6275,0.2923,3.3561,0.8674,14.1,18.65,0.221,242.09,400.82,539.86,311.3,58.26,432.87,221.36,377.3,83.94,26.81999,26.81999,444.2698,194.16,94.98999,32.01999,14904.36,73.93999,14.62,19.06999,18.07999,180.83,10.16,27.82999,26.23999
2014-03-05,0.3773,0.628,1.8646,0.283,0.547,5.1935,1.562,1.8374,1.8386,1.6346,0.2827,3.2184,0.8658,13.89,18.7,0.219,242.22,399.21,544.69,311.16,58.33,433.2,224.49,377.62,84.47,26.31999,26.73,444.1899,182.68,89.87999,32.03999,14904.36,71.98,14.62,19.06999,18.07999,180.88,10.16,27.79999,29.96999
2014-03-06,0.3718,0.6437,1.8675,0.2882,0.5522,4.9786,1.5501,1.8627,1.7938,1.6222,0.2882,3.144,0.8477,14.21,17.82,0.219,245.07,399.51,549.36,313.21,58.24,436.36,225.39,380.15,85.53,26.25999,26.73999,444.5098,188.62,89.09,32.03999,14904.36,71.43999,14.61,19.06,18.06999,179.44,10.14,27.68999,29.95999
2014-03-07,0.3705,0.6411,1.829,0.2732,0.5392,5.1032,1.5415,1.8362,1.639,1.617,0.2799,3.015,0.8904,14.11,20.47,0.232,242.29,392.12,542.14,309.99,59.23,428.25,223.46,376.04,85.14,26.26999,26.53999,444.3699,188.55,87.62999,31.75,14904.36,70.48,14.31,19.06,18.06999,179.41,10.14,27.62,29.95999
2014-03-10,0.3619,0.6589,1.8,0.2758,0.554,5.2368,1.5702,1.8082,1.8261,1.647,0.2844,2.9137,0.8641,14.2,20.12,0.239,239.51,388.55,544.43,310.27,58.94,427.21,224.77,373.22,86.05,26.79999,26.46999,449.21,187.43,84.78,31.43999,14904.36,70.98999,14.34,18.56,17.09,179.46,10.16,27.51999,26.73999
2014-03-11,0.3784,0.6523,1.7996,0.274,0.5605,5.2811,1.5255,1.8148,1.811,1.6136,0.2871,2.8471,0.8566,14.8,19.77,0.236,238.23,389.96,542.62,308.98,59.67,430.26,225.83,373.73,86.85,26.78,26.46999,429.2998,180.71,84.75,31.43999,14904.36,70.98999,14.33,18.06999,15.04,179.45,8.22,27.56,26.73999
2014-03-12,0.3666,0.6511,1.8673,0.2756,0.5667,5.428,1.5522,1.8816,1.733,1.6437,0.2867,3.0143,0.8439,14.47,20.21,0.236,234.54,384.89,537.81,305.93,59.3,424.6,225.19,371.59,85.58,26.79999,26.5,419.3198,192.38,86.14,31.43999,14904.36,71.48,13.8,18.06999,15.04,174.76,8.22,27.56,26.73999
2014-03-13,0.3917,0.6528,1.9277,0.2774,0.5738,5.5792,1.5979,1.9184,1.7862,1.6776,0.2915,3.1704,0.9287,16.22,22.09,0.233,230.75,378.24,532.15,302.43,58.65,420.83,223.17,366.87,83.89,26.79999,26.5,421.7798,202.01,89.09999,31.43999,14904.36,70.5,13.81,18.06999,15.57,177.04,9.21,26.01999,26.73999
2014-03-14,0.367,0.6376,1.9105,0.282,0.5589,5.6287,1.6143,1.917,1.9465,1.6632,0.2879,3.1656,0.9256,17.82,23.21,0.233,228.26,379.17,524.8,299.93,57.72,414.09,220.53,363.87,83.53,26.26999,27.06,468.72,197.23,87.64999,31.90999,14904.36,70.48,13.73,17.31999,16.03,177.95,10.17,24.98,20.53999
2014-03-17,0.3488,0.6199,1.8676,0.2787,0.5451,5.4087,1.5728,1.8623,1.9215,1.6391,0.2827,3.0771,0.8863,15.64,21.46,0.235,232.61,384.76,533.07,303.96,59.59,419.43,225.72,368.01,84.91,26.25,26.92,468.2898,187.59,80.75,31.90999,14904.36,69.5,13.73,17.31,16.04999,177.92,10.16,24.92,20.03
2014-03-18,0.3588,0.612,1.8559,0.2843,0.5402,5.2292,1.5568,1.8516,1.7698,1.6411,0.2854,2.9651,0.9327,14.52,20.11,0.237,236.3,387.38,537.16,306.92,59.9,421.29,227.8,370.65,85.72,26.76999,26.95999,468.46,180.77,79.87999,31.42,14904.36,68.5,13.73,17.82999,16.04999,177.92,9.15,24.73,20.03
2014-03-19,0.3524,0.6163,1.8524,0.2871,0.5487,5.1371,1.5512,1.8422,1.8795,1.6111,0.2871,2.8957,0.9152,15.12,19.29,0.24,237.07,388.63,539.02,306.74,59.55,416.13,227.24,369.79,85.62,26.76999,26.89999,468.46,177.86,79.03,31.42,14904.36,67.98999,13.73,17.81999,16.04999,177.88,9.15,24.75,20.03
2014-03-20,0.3624,0.6011,1.8425,0.284,0.5296,5.2842,1.5457,1.8409,1.8255,1.5868,0.2831,2.8655,0.905,14.52,18.13,0.241,236.18,388.74,538.49,307.74,59.46,415.24,228.4,371.86,85.52,26.75999,27.12,467.1899,181.65,79.53999,31.92999,14904.36,68.50999,14.25,18.04999,16.01999,178.07,10.11,25.10999,20.03
2014-03-21,0.3425,0.5796,1.8427,0.276,0.5074,5.2427,1.551,1.8343,1.842,1.5955,0.2677,2.7717,0.8924,15,17.19,0.242,236.09,390.27,536.91,307.97,58.25,414.44,227.45,370.93,85.3,26.78,26.95999,420.21,179.59,79.53999,31.92999,14904.36,68.03999,14.26,18.06,16.01999,177.16,10.1,25.10999,19.29999
2014-03-24,0.3585,0.5875,1.8856,0.2867,0.5186,5.1232,1.6119,1.8887,1.7643,1.6454,0.274,2.7547,0.914,15.09,19.42,0.245,232.25,383.96,529.76,303.95,57.96,408.54,223.88,367.81,84.04,26.79999,27,420.1799,177.67,80.03,32.81999,14904.36,68.04999,14.26,18.06999,16.03,177.13,10.11,25.04999,19.54999
2014-03-25,0.3522,0.6037,1.8722,0.2906,0.5254,5.1339,1.625,1.8774,1.886,1.629,0.27,2.7588,0.9021,14.02,18.26,0.244,233.69,389.84,533.36,308.25,58.04,413.48,225.86,372.45,84.83,26.82999,27.06999,420.1699,182.45,80.40999,32.81999,14904.36,69.06,14.27,18.06999,16.03,177.17,10.11,25.39,19.54999
2014-03-26,0.3288,0.5863,1.8398,0.2813,0.5094,5.2536,1.6008,1.8364,1.9092,1.628,0.2539,2.6723,0.8861,14.93,17.59,0.24,236.4,394.1,541.25,311,57.71,416.8,228.89,376.32,85.73,26.31999,26.45,420.0999,177.66,79.92,32.53,14904.36,66.59,14.26,18.06,16.01999,177.19,10.1,25.09999,19.54999
2014-03-27,0.3382,0.5972,1.8307,0.2754,0.508,5.3642,1.5851,1.8351,1.81,1.6375,0.2467,2.6581,0.8885,14.62,17.64,0.24,234.5,394.23,544.31,310.78,56.93,415.43,229.71,377.41,85.78,25.34999,26.53,395.5198,168.02,79.90999,32.53,14904.36,66.09999,14.26,17.84,15.56,176.21,9.2,25.01999,19.54999
2014-03-28,0.3342,0.5923,1.8085,0.2769,0.4996,5.1088,1.5703,1.8204,1.9006,1.5986,0.2471,2.6217,0.8931,14.41,17.03,0.236,236.42,399.47,551.87,312.99,57.61,416.92,233.16,380.98,86.56,25.34,25.7,468.3599,163.23,78.51999,31.10999,14904.36,65.57999,13.75,17.31999,15.56,176.23,9.19,25.20999,19.54999
2014-03-31,0.3341,0.597,1.7827,0.2758,0.4973,4.9811,1.5838,1.7901,1.8947,1.5812,0.2406,2.6192,0.8764,13.88,17.66,0.24,240.05,398.65,553.74,312,58.03,418.38,235.55,382.95,87.01,23.68999,25.65999,347.8699,161.3,77.79999,30.62999,14904.36,65.07999,14,17.31999,15.56,176.24,13.07,21.48999,19.29999
2014-04-01,0.3431,0.6118,1.794,0.2806,0.5133,4.8707,1.5888,1.7781,1.8876,1.6001,0.2483,2.5956,0.8505,13.1,16.91,0.238,242.65,400.86,560.55,314.44,58.47,427.18,238.11,385.99,88.35,23.42,25.42,347.9199,161.29,74.45,30.62999,14904.36,64.17999,13.2,17.06999,15.56,176.23,9.19,23.40999,19.29999
2014-04-02,0.3313,0.5917,1.773,0.2703,0.5078,4.5469,1.539,1.756,1.8408,1.5615,0.2378,2.4834,0.836,13.09,17.11,0.245,243.02,401.66,559.14,314.74,58.94,426.77,235.64,386.88,87.56,24.84,26.31999,322.73,161.29,84.67999,31.50999,14904.36,60.64999,14.09,18.06,17.12,180.89,9.19,23.40999,18.56999
2014-04-03,0.3237,0.575,1.7312,0.2625,0.4893,4.5116,1.5281,1.7226,1.8026,1.5914,0.2373,2.4878,0.7955,13.37,16.37,0.243,244.13,401.86,567.37,315.86,57.56,425.96,238.73,385.93,87.77,22.87999,25.06999,347.7998,153.55,70.43999,29.53,14904.36,61.64999,12.98,15.87,15.03,176.23,12.14,19.64999,19.29999
2014-04-04,0.3048,0.5456,1.7174,0.2505,0.4646,4.564,1.5029,1.6949,1.9259,1.616,0.212,2.4228,0.803,13.96,15.88,0.252,245.22,404.41,571.82,318.17,57.13,428.16,240.69,385.89,87.03,22.39999,23.95,347.6699,145.76,66.73999,28.89,14904.36,58.70999,12.69,15.13,15.63,176.32,12.14,23.04999,18.81
2014-04-07,0.3225,0.5639,1.7661,0.2602,0.4807,4.5865,1.5313,1.7241,1.8635,1.5774,0.2336,2.4664,0.7788,15.57,17.54,0.256,240.81,396.83,568.65,314.89,56.32,422.97,238.78,381.85,86.57,22.89,24.03,373.0698,147.76,67.67999,28.89,14904.36,57.67999,12.68,15.12,15.62,176.27,8.18,22.56999,18.81
2014-04-08,0.32,0.5756,1.7659,0.2666,0.4846,4.584,1.5518,1.7372,1.8985,1.5656,0.2382,2.4987,0.7537,14.89,17.6,0.254,238.04,395.37,562.71,313.67,56.26,416.37,235.2,380.85,84.79,23.29999,24.98,373.0698,155.64,68.64,29.87999,14904.36,57.64,12.91,15.81,16.65999,176.22,8.18,22.59,17.81
2014-04-09,0.3179,0.5794,1.7566,0.2699,0.4826,4.2943,1.5102,1.698,1.8966,1.5475,0.253,2.4725,0.7612,13.82,16.93,0.254,241.22,396.76,563.01,315.39,56.19,419.26,235.69,382.41,85.24,23.07999,25,373.0198,145.91,67.14999,30.34999,14904.36,57.14,12.9,16.34,14.33,176.17,8.18,22.32999,20.03
2014-04-10,0.3237,0.5797,1.7718,0.2703,0.4782,4.4105,1.5355,1.7149,1.9599,1.5658,0.2533,2.51,0.7862,15.89,17.25,0.254,240.24,393.82,555.03,313.41,55.46,415.67,232.88,379.86,84.43,23.12,25.29999,360.5999,147.82,67.67999,30.15999,14904.36,57.68999,12.68,16.34,14.55,176.2,8.18,22.17999,20.03
2014-04-11,0.3249,0.5852,1.8114,0.2843,0.4832,4.7478,1.5714,1.7724,1.9066,1.5713,0.2588,2.6127,0.7846,17.03,18.3,0.257,238.33,388.2,548.69,310,53.95,409.49,230.41,373.7,83.35,23.59999,25.59999,340.98,154.62,72,30.15999,14904.36,56.98,12.67,16.34,14.55,176.16,8.18,22.23999,20.03
2014-04-14,0.313,0.5669,1.7409,0.2717,0.463,4.8486,1.5298,1.7152,1.9542,1.5247,0.2443,2.5383,0.7821,16.11,18.5,0.256,235.6,388.31,550.56,310.41,52.22,406.04,231.34,372.24,83.14,23.59,25.57999,354.46,154.63,70.76999,30.59999,14904.36,55.98999,12.67,16.34,15.04,176.13,8.18,22.21999,20.03
2014-04-15,0.3041,0.557,1.7488,0.2638,0.4564,4.7589,1.5265,1.7134,1.9076,1.5736,0.2334,2.5393,0.8046,15.61,19.64,0.254,232.84,381.67,545.7,307.79,51.36,402.97,226.17,369.39,82.03,23.10999,25.56999,361.73,154.61,70.76999,30.62,14904.36,55.98,12.68,16.34,18.06999,176.17,9.19,22.20999,20.03
2014-04-16,0.2967,0.5453,1.7035,0.2561,0.4439,4.6952,1.5042,1.6795,2.0065,1.4925,0.2307,2.4055,0.8014,14.18,17.32,0.251,235.03,387.76,554.01,312.13,52.66,409.15,233.51,372.22,83.93,22.12999,25.07999,361.74,149.74,69.78999,30.62,14904.36,54.98999,12.68,16.34,18.06999,176.15,9.18,22.37999,20.03
2014-04-17,0.2736,0.5207,1.6731,0.2516,0.4322,4.4855,1.4388,1.6504,1.9006,1.4484,0.2356,2.3493,0.7777,13.36,16.99,0.249,236,391.29,555.08,314.01,54.41,408.11,234.55,372.93,84.76,22.06999,25.01999,361.8799,147.86,70.73,30.62999,14904.36,54.95,12.67,16.32999,18.06,176.1,9.16,22.10999,20.03
2014-04-18,0.2736,0.5207,1.6731,0.2516,0.4322,4.4855,1.4388,1.6504,1.9006,1.4484,0.2437,2.3493,0.7777,13.36,16.99,0.249,236,391.29,555.08,314.01,54.41,408.11,234.55,372.93,84.76,22.07999,25.03999,361.8298,147.84,70.73999,30.62999,14904.36,54.95999,12.67,16.32999,18.06,176.16,9.17,22.10999,17.81
2014-04-21,0.2736,0.5207,1.6731,0.2516,0.4322,4.4855,1.4388,1.6504,1.9006,1.4484,0.2294,2.3493,0.7777,13.25,16.99,0.249,236.01,391.29,555.08,314,54.48,408.22,234.55,373.36,84.76,22.07999,25.03999,361.8398,147.84,70.73999,30.62999,14904.36,54.95999,12.67,16.32999,18.06,176.16,9.17,22.10999,17.81
2014-04-22,0.3062,0.5504,1.6589,0.2607,0.4586,4.4945,1.4394,1.623,1.7824,1.4539,0.234,2.3212,0.7794,13.19,16.81,0.251,239.87,398.97,562.87,317.69,55.14,413.99,237.95,375.39,86.27,22.03999,25.01999,361.9299,145.87,69.39,30.62999,14904.36,54.92999,12.66,16.32999,18.06,176.07,9.16,21.87999,15.59
2014-04-23,0.3094,0.5454,1.6375,0.2655,0.4572,4.5923,1.4538,1.6266,1.9081,1.4551,0.2356,2.2762,0.7798,13.27,17.1,0.257,240.41,396.75,562.19,315.68,54.02,410.45,235.27,374.06,85.41,19.92999,25.06999,361.8899,143.95,68.5,30.12999,14904.36,54.95,12.66,16.32999,17.09,176.12,10.1,21.79999,15.6
2014-04-24,0.2971,0.555,1.6632,0.2649,0.463,4.6863,1.4682,1.6603,1.7945,1.4588,0.2347,2.2872,0.7714,13.32,17,0.265,240.12,396.9,564.63,317.48,53.97,408.05,236.78,373.95,85.35,19.64999,25.06,355.1099,147.84,69.39,29.53999,14904.36,54.95,12.67,16.32999,14.55,176.07,10.1,21.89999,15.6
2014-04-25,0.3032,0.5583,1.6783,0.2679,0.4656,4.8542,1.499,1.6881,1.8368,1.4761,0.2354,2.3566,0.825,14.06,18.77,0.273,236.71,391.07,556.41,315.05,53.17,403.74,232.81,368.69,84.36,19.64999,25.56999,355.1599,149.79,70.48999,29.53999,14904.36,54.95,12.67,16.81,14.55,176.1,10.1,21.78999,15.6
2014-04-28,0.3129,0.5645,1.6664,0.2686,0.4724,4.9271,1.5026,1.6894,1.7869,1.4397,0.2376,2.3877,0.8245,13.97,18.45,0.273,236.62,392.51,557.72,316.06,51.76,400.47,233.48,369.25,84.62,19.64,25.51999,355.3298,152.73,70.5,29.53999,14904.36,54.93999,12.66,16.81,17.09,176.07,10.1,21.85999,15.6
2014-04-29,0.32,0.5704,1.6641,0.2644,0.4757,4.8625,1.4788,1.6805,1.781,1.4542,0.2369,2.3615,0.8031,13.71,17.34,0.273,241.28,397.72,565.44,318.69,51.97,404.77,238.14,373.83,85.65,19.64,25.59,355.3699,152.61,70.53,29.56,14904.36,54.95999,12.67,16.81,17.12,176.08,10.1,21.85999,15.61
2014-04-30,0.3186,0.551,1.6499,0.2547,0.4524,4.7801,1.4822,1.6677,1.8068,1.4695,0.2299,2.3112,0.828,13.41,17.07,0.265,241.04,397.61,564.89,317.98,53.33,405.53,236.31,373.98,85.97,19.67,25.62,355.3799,147.78,69.29999,28.75,14904.36,53.60999,12.68,16.81,17.12999,176.14,10.1,22.12999,17.81999
2014-05-01,0.3186,0.551,1.6499,0.2547,0.4524,4.7801,1.4811,1.6677,1.8068,1.4695,0.2315,2.3112,0.828,13.25,17.07,0.265,241.04,397.61,564.89,317.99,53.52,406.65,236.31,374.21,85.97,19.64,25.60999,355.48,147.81,69.28999,28.75,14904.36,53.59,12.67,16.81,17.12999,173.78,10.09,22.01999,15.6
2014-05-02,0.3047,0.5436,1.6272,0.2463,0.4531,4.7843,1.4568,1.6629,1.8256,1.4544,0.2201,2.3114,0.8442,12.91,17.9,0.262,241.01,395.13,565.85,316.36,53.62,407.11,236.36,372.75,86.76,19.64999,25.06,355.45,145.35,68.78999,28.75,14904.36,53.10999,12.68,16.81,17.12999,173.76,10.09,22.01999,17.81999
2014-05-05,0.3001,0.5373,1.6163,0.2457,0.4506,4.7865,1.44,1.6447,1.8094,1.4139,0.2253,2.2735,0.8059,13.29,18.06,0.262,239.25,392.95,566.43,316.53,53.63,406.78,234.9,370.8,86.78,19.64,25.06,355.6599,145.36,68.78999,28.75,14904.36,53.09999,12.67,16.81,17.12999,173.78,10.1,22.01999,17.81
2014-05-06,0.2958,0.5277,1.5812,0.2474,0.437,4.8474,1.403,1.6077,1.9686,1.4157,0.2279,2.2552,0.8255,13.8,18.51,0.261,237.48,390.65,566.27,314.26,52.89,405.62,233.66,369.99,87.06,19.59999,25.06999,355.8098,145.4,66.09999,28.75,14904.36,53.06999,12.67,16.79999,17.12,173.79,10.08,21.90999,15.59
2014-05-07,0.2991,0.5313,1.5956,0.2526,0.4409,4.7403,1.3836,1.6122,1.9576,1.5208,0.2278,2.2281,0.8093,13.4,17.56,0.266,235.82,392.5,563.08,315.25,53.27,400.79,230.38,371.31,85.7,19.59999,25.06,351.3699,145.4,66.09999,28.75,14904.36,52.28999,12.67,16.79999,17.12,173.78,10.08,22,17.81
2014-05-08,0.2872,0.5113,1.5182,0.2356,0.4156,4.7292,1.3429,1.5512,1.8234,1.5644,0.2144,2.1312,0.8317,13.43,16.73,0.266,237.44,395.25,572.46,319.13,52.71,406.2,235.54,374.98,86.01,19.17999,24.06,351.3699,145.4,65.90999,26.98,14904.36,51.84,12.68,14.57,17.12,173.59,10.08,22.06999,20.03
2014-05-09,0.2831,0.5086,1.5507,0.2401,0.4079,4.7117,1.3062,1.5651,1.8104,1.5303,0.2137,2.2066,0.835,12.92,16.67,0.27,237.15,394.3,567.11,317.53,51.55,402.99,231.97,374.34,84.28,19.60999,24.51999,351.3699,145.4,64.56999,28.45,14904.36,50.28999,12.67,16.56,17.12,173.79,10.08,19.78999,15.59
2014-05-12,0.2972,0.5228,1.5598,0.2543,0.4207,4.8568,1.3101,1.5742,1.8025,1.5442,0.2201,2.2325,0.8223,12.23,16.25,0.271,238.51,399.05,571.23,318.75,50.81,404.8,232.94,378.36,85.08,18.06999,22.46999,351.3699,145.4,63.59999,25.78999,14904.36,51.79999,12.08,14.57,17.12,173.59,10.08,22.07999,15.59
2014-05-13,0.3025,0.5325,1.5791,0.2629,0.4267,4.9115,1.3348,1.589,1.8464,1.5899,0.221,2.2474,0.8449,12.13,16,0.272,237.43,400.57,572.33,319.35,50.59,403.5,230.27,377.97,84.38,18.12,22.45999,351.3699,145.4,63.59999,25.78999,14904.36,49.42,12.08,14.57,17.12,173.59,10.08,22.07999,15.59
2014-05-14,0.2964,0.519,1.5825,0.2556,0.4218,4.9706,1.3709,1.6157,1.9003,1.6242,0.2033,2.279,0.8397,12.17,15.88,0.267,236.67,400.07,573.92,318.85,51.23,398.2,229.27,376.86,81.34,18.09999,22.48,351.3699,145.4,63.59999,25.78999,14904.36,49.42999,12.09,14.57,17.12,173.6,10.08,22.12,15.59
2014-05-15,0.3035,0.5386,1.8174,0.271,0.4234,5.445,1.491,1.8366,1.9666,1.6875,0.2206,2.5247,0.871,13.17,17.45,0.263,231.94,396.1,560.61,315.01,48.86,385.65,221.21,373.87,79.4,19.09999,23.46999,351.3699,145.4,68.17,25.78999,14904.36,50.21999,12.09,14.57,17.12,173.6,10.08,22.10999,20.03
2014-05-16,0.2937,0.5359,1.73,0.2668,0.4319,5.4203,1.4502,1.793,1.939,1.6215,0.2212,2.5403,0.8726,12.44,15.79,0.261,230.16,393.37,566.93,315.31,47.83,383.96,223.37,373.13,79.66,19.28999,23.42,351.3699,145.4,69.7,25.78999,14904.36,51.03,12.09,14.57,17.12,173.63,10.08,22.21999,20.03
2014-05-19,0.2926,0.5409,1.7686,0.2683,0.4361,5.3169,1.4814,1.8733,1.9228,1.627,0.2288,2.6479,0.8616,12.42,15.93,0.261,230.56,394.61,564.14,316.33,47.09,390.83,220.1,374.57,79.65,19.81,24.40999,351.3699,145.4,71.21999,25.78999,14904.36,51.01999,12.09,14.57,17.12,173.61,10.08,22.17,20.03
2014-05-20,0.3326,0.5818,1.8821,0.2832,0.4719,5.3306,1.5876,1.9965,1.928,1.6539,0.2438,2.7605,0.8873,12.96,15.72,0.26,229.67,393.95,566.12,315.44,49.1,391.45,220.89,374.58,79.69,19.82999,24.40999,351.3699,145.4,75.78,26.98,14904.36,53.39,12.09,14.57,17.12,173.6,10.08,22.17,20.03
2014-05-21,0.3235,0.554,1.7545,0.2761,0.4465,5.1036,1.5465,1.9167,1.8933,1.628,0.2393,2.5894,0.8547,11.91,15.29,0.263,229.79,395.96,570.4,316.69,49.85,397.94,223.06,376.29,79.4,19.81,24.73999,351.3699,145.4,74.25,27.56999,14904.36,54.98,13.28,14.57,17.12,169.19,10.08,22.15999,20.03
2014-05-22,0.3128,0.551,1.8022,0.2689,0.4347,5.1563,1.6124,1.9515,1.9151,1.6504,0.239,2.6025,0.8666,12.03,15.26,0.266,233.16,396.73,569.65,317.56,50.46,400.65,220.73,377.49,79.84,20.32999,26.04999,351.3699,145.4,72.73999,27.56999,14904.36,54.98,13.28,14.57,17.12,169.2,10.08,22.2,20.03
2014-05-23,0.3016,0.5465,1.7249,0.2592,0.4283,5.1369,1.5321,1.8623,1.9064,1.6449,0.2274,2.5333,0.8598,11.36,15.6,0.265,235.29,398.42,571.97,318.59,51.42,401.55,224.63,379.35,80.37,20.31999,25.21999,351.3699,145.4,70.43999,26.37999,14904.36,54.98,13.28,14.57,13,169.2,10.08,22.15999,20.03
2014-05-26,0.2992,0.5509,1.6213,0.2537,0.4362,4.8323,1.4533,1.6941,1.9045,1.6418,0.2223,2.4443,0.8477,11.36,15.25,0.262,237.8,403.43,578.73,321.03,52.49,405.34,232.35,381.43,80.62,20.31,25.21999,351.3699,145.4,70.43999,26.37999,14904.36,54.98,13.28,14.57,13,169.2,10.08,22.15999,20.03
2014-05-27,0.3058,0.5324,1.6627,0.2547,0.4315,4.8839,1.4826,1.7229,1.94,1.6856,0.2197,2.4721,0.8907,11.51,15.15,0.261,240.21,405.36,580.15,321.17,52.57,407.58,231.71,381.69,81.47,19.81999,24.21999,351.3699,145.4,64.34999,26.37999,14904.36,54.98,13.28,14.57,13,169.18,10.08,22.17,20.03
2014-05-28,0.3012,0.5245,1.6442,0.2566,0.4254,4.9825,1.4758,1.7323,1.9973,1.7236,0.217,2.3976,0.9006,11.68,15.02,0.259,240.4,404.85,582.53,321.42,53.21,409.79,233.69,380.76,82.48,19.84,24.29999,351.3699,145.4,62.84,26.37999,14904.36,55,13.28,14.58,13,169.23,10.08,22.34,20.03
2014-05-29,0.2797,0.5225,1.6712,0.2351,0.4194,4.9871,1.4754,1.7326,1.9758,1.6839,0.2207,2.4326,0.8574,11.57,15.52,0.254,240.43,404.93,581.31,321.67,52.8,408.57,233.06,382.2,81.66,19.81,24.25999,351.3699,145.4,62.84,26.37999,14904.36,54.98999,13.28,14.57,13,169.22,10.08,22.31,20.03
2014-05-30,0.3084,0.5277,1.655,0.2676,0.4391,4.9804,1.4445,1.7358,1.9737,1.7014,0.2301,2.4498,0.8759,11.4,15.78,0.254,241.1,405.13,584.98,321.23,53.02,407.49,234.3,382.25,82.32,20.37,24.14,351.3699,145.4,62.82999,25.78999,14904.36,48.64999,13.28,14.57,13.01,169.2,10.08,22.25999,20.03
2014-06-02,0.2874,0.5176,1.6321,0.2688,0.4287,4.9374,1.4231,1.7149,1.953,1.6731,0.2241,2.4748,0.8454,11.58,16.26,0.253,241.62,405.54,586.16,321.06,53.79,408.04,236.32,383.54,82.91,20.39999,24.23999,351.3699,145.4,62.84,25.78999,14904.36,48.64999,13.28,14.57,13.01,169.21,10.08,22.31,20.03
2014-06-03,0.2991,0.5216,1.5973,0.2718,0.433,5.0204,1.3793,1.706,1.9128,1.6308,0.224,2.4375,0.8221,11.87,16.52,0.251,240.23,404.12,583.65,319.95,53.29,407.45,234.88,383.05,82.52,19.87999,24.18999,351.3699,145.4,62.84,25.78999,14904.36,48.67,13.29,14.58,13.01,169.24,10.08,22.39,20.03
2014-06-04,0.3012,0.5303,1.5976,0.2734,0.4489,5.0026,1.388,1.712,1.889,1.6299,0.2193,2.4198,0.7976,12.08,16.51,0.244,239.97,404.28,583.14,319.84,54.21,409.45,234.63,383.36,83.02,19.90999,24.18999,351.3699,145.4,62.84999,25.78999,14904.36,48.67999,13.29,14.58,13.01,169.26,10.08,22.48,20.03
2014-06-05,0.3002,0.5112,1.572,0.2708,0.4316,4.8856,1.3552,1.6694,1.9261,1.6764,0.2142,2.4367,0.8162,11.68,14.62,0.233,242.61,405.27,589.85,323.25,56.04,412.22,237.91,386.28,84.05,19.92999,23.78999,351.3699,145.4,59.81,25.78999,14904.36,47.89,13.29,14.58,13,169.27,10.08,22.51999,20.03
2014-06-06,0.2618,0.4509,1.4421,0.2298,0.3821,4.4486,1.2623,1.5336,1.9732,1.6827,0.185,2.3728,0.7978,10.73,13.46,0.2,244.91,407.34,600.14,325.73,56.9,417.63,241.57,388.17,85.43,18.93999,22.25999,351.3699,145.4,51.42999,22.81999,14904.36,39.96999,13.29,14.58,13,169.28,10.08,22.54999,20.03
2014-06-09,0.2377,0.4213,1.3416,0.2142,0.3548,4.4245,1.2174,1.4523,1.9504,1.6404,0.1673,2.1876,0.8013,11.15,13.14,0.195,244.91,408.23,605.75,326.23,56.91,418.8,243.93,390.35,86.02,18.87999,21.53,351.3699,145.4,47.53999,21.03,14904.36,36.68999,12.1,14.08,12.01,160.44,10.08,21.64,20.03
