"date","country","bsp","cds","euribor","stocks","vix","vstoxx","greece_a","ireland_a","portugal_a","spain_a","crisis_a","sd","crisis_b_1.5","crisis_b_2"
2011-07-08,"all",NA,NA,1.4245,NA,15.95,22.41,0,0,0,0,0,0,0,0
2011-07-11,"all",NA,NA,1.4529,NA,18.39,26.26,0,0,0,0,0,0,0,0
2011-07-12,"all",NA,NA,1.462,NA,19.87,28.25,0,0,0,0,0,0,0,0
2011-07-13,"all",NA,NA,1.4762,NA,19.91,26.47,0,0,0,0,0,0,0,0
2011-07-14,"all",NA,NA,1.4782,NA,20.8,27.27,0,0,0,0,0,0,0,0
2011-07-15,"all",NA,NA,1.4782,NA,19.53,28.12,0,0,0,0,0,0,0,0
2011-07-18,"all",NA,NA,1.4853,NA,20.95,31,0,0,0,0,0,0,0,0
2011-07-19,"all",NA,NA,1.4904,NA,19.21,29,0,0,0,0,0,0,0,0
2011-07-20,"all",NA,NA,1.4722,NA,19.09,27.65,0,0,0,0,0,0,0,0
2011-07-21,"all",NA,NA,1.4671,NA,17.56,23.83,0,0,0,0,0,0,0,0
2011-07-22,"all",NA,NA,1.4651,NA,17.52,22.4,0,0,0,0,0,0,0,0
2011-07-25,"all",NA,NA,1.4671,NA,19.35,24.5,0,0,0,0,0,0,0,0
2011-07-26,"all",NA,NA,1.4681,NA,20.23,24.04,0,0,0,0,0,0,0,0
2011-07-27,"all",NA,NA,1.462,NA,22.98,26.03,0,0,0,0,0,0,0,0
2011-07-28,"all",NA,NA,1.4559,NA,23.74,26.54,0,0,0,0,0,0,0,0
2011-07-29,"all",NA,NA,1.4529,NA,25.25,27.62,0,0,0,0,0,0,0,0
2011-08-01,"all",NA,NA,1.4539,NA,23.66,29,0,0,0,0,0,0,0,0
2011-08-02,"all",NA,NA,1.4529,NA,24.79,29.35,0,0,0,0,0,0,0,0
2011-08-03,"all",NA,NA,1.4509,NA,23.38,29.72,0,0,0,0,0,0,0,0
2011-08-04,"all",NA,NA,1.4539,NA,31.66,34.63,0,0,0,0,0,0,0,0
2011-08-05,"all",NA,NA,1.4245,NA,32,39.25,0,0,0,0,0,0,0,0
2011-08-08,"all",NA,NA,1.4194,NA,48,45.3,0,0,0,0,0,0,0,0
2011-08-09,"all",NA,NA,1.4113,NA,35.06,46.4,0,0,0,0,0,0,0,0
2011-08-10,"all",NA,NA,1.3992,NA,42.99,49.5,0,0,0,0,0,0,0,0
2011-08-11,"all",NA,NA,1.386,NA,39,48.7,0,0,0,0,0,0,0,0
2011-08-12,"all",NA,NA,1.3809,NA,36.36,44.85,0,0,0,0,0,0,0,0
2011-08-15,"all",NA,NA,1.3809,NA,31.87,40.35,0,0,0,0,0,0,0,0
2011-08-16,"all",NA,NA,1.3758,NA,32.85,38.05,0,0,0,0,0,0,0,0
2011-08-17,"all",NA,NA,1.3708,NA,31.58,35.04,0,0,0,0,0,0,0,0
2011-08-18,"all",NA,NA,1.3667,NA,42.67,47.17,0,0,0,0,0,0,0,0
2011-08-19,"all",NA,NA,1.3627,NA,43.05,47.31,0,0,0,0,0,0,0,0
2011-08-22,"all",NA,NA,1.3637,NA,42.44,46.59,0,0,0,0,0,0,0,0
2011-08-23,"all",NA,NA,1.3657,NA,36.27,44.35,0,0,0,0,0,0,0,0
2011-08-24,"all",NA,NA,1.3677,NA,35.9,42.13,0,0,0,0,0,0,0,0
2011-08-25,"all",NA,NA,1.3677,NA,39.76,44.38,0,0,0,0,0,0,0,0
2011-08-26,"all",NA,NA,1.3677,NA,35.59,43.55,0,0,0,0,0,0,0,0
2011-08-29,"all",NA,NA,1.3667,NA,32.28,39.25,0,0,0,0,0,0,0,0
2011-08-30,"all",NA,NA,1.3688,NA,32.89,38.16,0,0,0,0,0,0,0,0
2011-08-31,"all",NA,NA,1.3698,NA,31.62,35.65,0,0,0,0,0,0,0,0
2011-09-01,"all",NA,NA,1.3698,NA,31.82,36.57,0,0,0,0,0,0,0,0
2011-09-02,"all",NA,NA,1.3688,NA,33.92,40.1,0,0,0,0,0,0,0,0
2011-09-05,"all",NA,NA,1.3647,NA,33.92,46.84,0,0,0,0,0,0,0,0
2011-09-06,"all",NA,NA,1.3617,NA,37,47.87,0,0,0,0,0,0,0,0
2011-09-07,"all",NA,NA,1.3596,NA,33.38,43.47,0,0,0,0,0,0,0,0
2011-09-08,"all",NA,NA,1.3596,NA,34.32,41.63,0,0,0,0,0,0,0,0
2011-09-09,"all",NA,NA,1.3606,NA,38.52,49.79,0,0,0,0,0,0,0,0
2011-09-12,"all",NA,NA,1.3586,NA,38.59,53.55,0,0,0,0,0,0,0,0
2011-09-13,"all",NA,NA,1.3586,NA,36.91,49.12,0,0,0,0,0,0,0,0
2011-09-14,"all",NA,NA,1.3606,NA,34.6,46.73,0,0,0,0,0,0,0,0
2011-09-15,"all",NA,NA,1.3586,NA,31.97,42.29,0,0,0,0,0,0,0,0
2011-09-16,"all",NA,NA,1.3647,NA,30.98,42.96,0,0,0,0,0,0,0,0
2011-09-19,"all",NA,NA,1.3657,NA,32.73,45.61,0,0,0,0,0,0,0,0
2011-09-20,"all",NA,NA,1.3677,NA,32.86,42.79,0,0,0,0,0,0,0,0
2011-09-21,"all",NA,NA,1.3698,NA,37.32,44.14,0,0,0,0,0,0,0,0
2011-09-22,"all",NA,NA,1.3688,NA,41.35,47.78,0,0,0,0,0,0,0,0
2011-09-23,"all",NA,NA,1.3688,NA,41.25,48.54,0,0,0,0,0,0,0,0
2011-09-26,"all",NA,NA,1.3677,NA,39.02,49.29,0,0,0,0,0,0,0,0
2011-09-27,"all",NA,NA,1.3698,NA,37.71,45.52,0,0,0,0,0,0,0,0
2011-09-28,"all",NA,NA,1.3758,NA,41.08,46.39,0,0,0,0,0,0,0,0
2011-09-29,"all",NA,NA,1.3748,NA,38.84,44.44,0,0,0,0,0,0,0,0
2011-09-30,"all",NA,NA,1.3748,NA,42.96,46.68,0,0,0,0,0,0,0,0
2011-10-03,"all",NA,NA,1.3738,NA,45.45,48.65,0,0,0,0,0,0,0,0
2011-10-04,"all",NA,NA,1.3738,NA,40.82,50.44,0,0,0,0,0,0,0,0
2011-10-05,"all",NA,NA,1.3728,NA,37.81,45.6,0,0,0,0,0,0,0,0
2011-10-06,"all",NA,NA,1.3718,NA,36.27,42.63,0,0,0,0,0,0,0,0
2011-10-07,"all",NA,NA,1.3809,NA,36.2,40.56,0,0,0,0,0,0,0,0
2011-10-10,"all",NA,NA,1.3809,NA,33.02,37.91,0,0,0,0,0,0,0,0
2011-10-11,"all",NA,NA,1.384,NA,32.86,38.18,0,0,0,0,0,0,0,0
2011-10-12,"all",NA,NA,1.384,NA,31.26,35.77,0,0,0,0,0,0,0,0
2011-10-13,"all",NA,NA,1.384,NA,30.7,38.75,0,0,0,0,0,0,0,0
2011-10-14,"all",NA,NA,1.385,NA,28.24,34.94,0,0,0,0,0,0,0,0
2011-10-17,"all",NA,NA,1.386,NA,33.39,38.81,0,0,0,0,0,0,0,0
2011-10-18,"all",NA,NA,1.384,NA,31.56,39.67,0,0,0,0,0,0,0,0
2011-10-19,"all",NA,NA,1.387,NA,34.44,39.89,0,0,0,0,0,0,0,0
2011-10-20,"all",NA,NA,1.386,NA,34.78,44.61,0,0,0,0,0,0,0,0
2011-10-21,"all",NA,NA,1.387,NA,31.32,40.74,0,0,0,0,0,0,0,0
2011-10-24,"all",NA,NA,1.387,NA,29.26,37.31,0,0,0,0,0,0,0,0
2011-10-25,"all",NA,NA,1.386,NA,32.22,37.84,0,0,0,0,0,0,0,0
2011-10-26,"all",NA,NA,1.3829,NA,29.86,37.77,0,0,0,0,0,0,0,0
2011-10-27,"all",NA,NA,1.384,NA,25.46,30.34,0,0,0,0,0,0,0,0
2011-10-28,"all",NA,NA,1.385,NA,24.53,31.24,0,0,0,0,0,0,0,0
2011-10-31,"all",NA,NA,1.386,NA,29.96,35.12,0,0,0,0,0,0,0,0
2011-11-01,"all",NA,NA,1.3809,NA,34.77,42.96,0,0,0,0,0,0,0,0
2011-11-02,"all",NA,NA,1.3799,NA,32.74,42.14,0,0,0,0,0,0,0,0
2011-11-03,"all",NA,NA,1.3789,NA,30.5,40.05,0,0,0,0,0,0,0,0
2011-11-04,"all",NA,NA,1.2643,NA,30.16,41.49,0,0,0,0,0,0,0,0
2011-11-07,"all",NA,NA,1.24,NA,29.85,42.22,0,0,0,0,0,0,0,0
2011-11-08,"all",NA,NA,1.2319,NA,27.48,39.67,0,0,0,0,0,0,0,0
2011-11-09,"all",NA,NA,1.2258,NA,36.16,41.72,0,0,0,0,0,0,0,0
2011-11-10,"all",NA,NA,1.2207,NA,32.81,43.72,0,0,0,0,0,0,0,0
2011-11-11,"all",NA,NA,1.2177,NA,30.04,39.53,0,0,0,0,0,0,0,0
2011-11-14,"all",NA,NA,1.2167,NA,31.13,40.15,0,0,0,0,0,0,0,0
2011-11-15,"all",NA,NA,1.2167,NA,31.22,39.61,0,0,0,0,0,0,0,0
2011-11-16,"all",NA,NA,1.2157,NA,33.51,38.08,0,0,0,0,0,0,0,0
2011-11-17,"all",NA,NA,1.2167,NA,34.51,39.06,0,0,0,0,0,0,0,0
2011-11-18,"all",NA,NA,1.2157,NA,32,38.3,0,0,0,0,0,0,0,0
2011-11-21,"all",NA,NA,1.2157,NA,32.91,41.21,0,0,0,0,0,0,0,0
2011-11-22,"all",NA,NA,1.2146,NA,31.97,39.56,0,0,0,0,0,0,0,0
2011-11-23,"all",NA,NA,1.2146,NA,33.98,40.97,0,0,0,0,0,0,0,0
2011-11-24,"all",NA,NA,1.2126,NA,33.98,40.32,0,0,0,0,0,0,0,0
2011-11-25,"all",NA,NA,1.2136,NA,34.47,40.82,0,0,0,0,0,0,0,0
2011-11-28,"all",NA,NA,1.2136,NA,32.13,38.97,0,0,0,0,0,0,0,0
2011-11-29,"all",NA,NA,1.2268,NA,30.64,38.66,0,0,0,0,0,0,0,0
2011-11-30,"all",NA,NA,1.2268,NA,27.8,37.08,0,0,0,0,0,0,0,0
2011-12-01,"all",NA,NA,1.2217,NA,27.41,36.54,0,0,0,0,0,0,0,0
2011-12-02,"all",NA,NA,1.2217,NA,27.52,35.69,0,0,0,0,0,0,0,0
2011-12-05,"all",NA,NA,1.2228,NA,27.84,35.97,0,0,0,0,0,0,0,0
2011-12-06,"all",NA,NA,1.2217,NA,28.13,36.92,0,0,0,0,0,0,0,0
2011-12-07,"all",NA,NA,1.2217,NA,28.67,37.22,0,0,0,0,0,0,0,0
2011-12-08,"all",NA,NA,1.2177,NA,30.59,39.38,0,0,0,0,0,0,0,0
2011-12-09,"all",NA,NA,1.1852,NA,26.38,34.9,0,0,0,0,0,0,0,0
2011-12-12,"all",NA,NA,1.171,NA,25.67,36.25,0,0,0,0,0,0,0,0
2011-12-13,"all",NA,NA,1.1619,NA,25.41,33.67,0,0,0,0,0,0,0,0
2011-12-14,"all",NA,NA,1.1558,NA,26.04,34.49,0,0,0,0,0,0,0,0
2011-12-15,"all",NA,NA,1.1548,NA,25.11,31.42,0,0,0,0,0,0,0,0
2011-12-16,"all",NA,NA,1.1528,NA,24.29,31.14,0,0,0,0,0,0,0,0
2011-12-19,"all",NA,NA,1.1538,NA,24.92,30.99,0,0,0,0,0,0,0,0
2011-12-20,"all",NA,NA,1.1538,NA,23.22,30.33,0,0,0,0,0,0,0,0
2011-12-21,"all",NA,NA,1.1467,NA,21.43,30.26,0,0,0,0,0,0,0,0
2011-12-22,"all",NA,NA,1.1366,NA,21.16,28.87,0,0,0,0,0,0,0,0
2011-12-23,"all",NA,NA,1.1244,NA,20.73,28.52,0,0,0,0,0,0,0,0
2011-12-26,"all",NA,NA,1.1244,NA,20.73,28.52,0,0,0,0,0,0,0,0
2011-12-27,"all",NA,NA,1.1122,NA,21.91,29.75,0,0,0,0,0,0,0,0
2011-12-28,"all",NA,NA,1.098,NA,23.52,31.82,0,0,0,0,0,0,0,0
2011-12-29,"all",NA,NA,1.0626,NA,22.65,32.19,0,0,0,0,0,0,0,0
2011-12-30,"all",NA,NA,1.0382,NA,23.4,32.15,0,0,0,0,0,0,0,0
2012-01-02,"all",NA,NA,1.019,NA,23.4,31.3,0,0,0,0,0,0,0,0
2012-01-03,"all",NA,NA,1.0017,NA,22.97,30.02,0,0,0,0,0,0,0,0
2012-01-04,"all",NA,NA,0.9835,NA,22.22,30.47,0,0,0,0,0,0,0,0
2012-01-05,"all",NA,NA,0.9642,NA,21.48,31.02,0,0,0,0,0,0,0,0
2012-01-06,"all",NA,NA,0.9429,NA,20.63,30.56,0,0,0,0,0,0,0,0
2012-01-09,"all",NA,NA,0.9247,NA,21.07,30.18,0,0,0,0,0,0,0,0
2012-01-10,"all",NA,NA,0.9064,NA,20.69,28.34,0,0,0,0,0,0,0,0
2012-01-11,"all",NA,NA,0.8902,NA,21.05,28.46,0,0,0,0,0,0,0,0
2012-01-12,"all",NA,NA,0.876,NA,20.47,28.55,0,0,0,0,0,0,0,0
2012-01-13,"all",NA,NA,0.8567,NA,20.91,28.92,0,0,0,0,0,0,0,0
2012-01-16,"all",NA,NA,0.8405,NA,20.91,28,0,0,0,0,0,0,0,0
2012-01-17,"all",NA,NA,0.8233,NA,22.2,28.15,0,0,0,0,0,0,0,0
2012-01-18,"all",NA,NA,0.8111,NA,20.89,27.76,0,0,0,0,0,0,0,0
2012-01-19,"all",NA,NA,0.7989,NA,19.87,26.54,0,0,0,0,0,0,0,0
2012-01-20,"all",NA,NA,0.7858,NA,18.28,25.03,0,0,0,0,0,0,0,0
2012-01-23,"all",NA,NA,0.7746,NA,18.67,25.65,0,0,0,0,0,0,0,0
2012-01-24,"all",NA,NA,0.7624,NA,18.91,25.3,0,0,0,0,0,0,0,0
2012-01-25,"all",NA,NA,0.7533,NA,18.31,25.24,0,0,0,0,0,0,0,0
2012-01-26,"all",NA,NA,0.7442,NA,18.57,24.24,0,0,0,0,0,0,0,0
2012-01-27,"all",NA,NA,0.7381,NA,18.53,24.4,0,0,0,0,0,0,0,0
2012-01-30,"all",NA,NA,0.731,NA,19.4,26.88,0,0,0,0,0,0,0,0
2012-01-31,"all",NA,NA,0.7229,NA,19.44,26.31,0,0,0,0,0,0,0,0
2012-02-01,"all",NA,NA,0.7107,NA,18.55,24.61,0,0,0,0,0,0,0,0
2012-02-02,"all",NA,NA,0.7006,NA,17.98,24.56,0,0,0,0,0,0,0,0
2012-02-03,"all",NA,NA,0.6915,NA,17.1,23.53,0,0,0,0,0,0,0,0
2012-02-06,"all",NA,NA,0.6834,NA,17.76,25.03,0,0,0,0,0,0,0,0
2012-02-07,"all",NA,NA,0.6732,NA,17.65,25.33,0,0,0,0,0,0,0,0
2012-02-08,"all",NA,NA,0.6641,NA,18.16,25.73,0,0,0,0,0,0,0,0
2012-02-09,"all",NA,NA,0.656,NA,18.63,25.92,0,0,0,0,0,0,0,0
2012-02-10,"all",NA,NA,0.6499,NA,20.79,27.38,0,0,0,0,0,0,0,0
2012-02-13,"all",NA,NA,0.6418,NA,19.04,26.6,0,0,0,0,0,0,0,0
2012-02-14,"all",NA,NA,0.6347,NA,19.54,26.02,0,0,0,0,0,0,0,0
2012-02-15,"all",NA,NA,0.6286,NA,21.14,26.54,0,0,0,0,0,0,0,0
2012-02-16,"all",NA,NA,0.6235,NA,19.22,26.84,0,0,0,0,0,0,0,0
2012-02-17,"all",NA,NA,0.6185,NA,17.78,24.83,0,0,0,0,0,0,0,0
2012-02-20,"all",NA,NA,0.6114,NA,17.78,24.58,0,0,0,0,0,0,0,0
2012-02-21,"all",NA,NA,0.6083,NA,18.19,23.9,0,0,0,0,0,0,0,0
2012-02-22,"all",NA,NA,0.6033,NA,18.19,24.01,0,0,0,0,0,0,0,0
2012-02-23,"all",NA,NA,0.6002,NA,16.8,23.84,0,0,0,0,0,0,0,0
2012-02-24,"all",NA,NA,0.5931,NA,17.31,22.53,0,0,0,0,0,0,0,0
2012-02-27,"all",NA,NA,0.584,NA,18.19,24.22,0,0,0,0,0,0,0,0
2012-02-28,"all",NA,NA,0.5799,NA,17.96,23.72,0,0,0,0,0,0,0,0
2012-02-29,"all",NA,NA,0.5718,NA,18.43,23.93,0,0,0,0,0,0,0,0
2012-03-01,"all",NA,NA,0.5566,NA,17.26,22.86,0,0,0,0,0,0,0,0
2012-03-02,"all",NA,NA,0.5394,NA,17.29,22.56,0,0,0,0,0,0,0,0
2012-03-05,"all",NA,NA,0.5282,NA,18.05,23.8,0,0,0,0,0,0,0,0
2012-03-06,"all",NA,NA,0.5181,NA,20.87,28.56,0,0,0,0,0,0,0,0
2012-03-07,"all",NA,NA,0.511,NA,19.07,28.23,0,0,0,0,0,0,0,0
2012-03-08,"all",NA,NA,0.5019,NA,17.95,25.1,0,0,0,0,0,0,0,0
2012-03-09,"all",NA,NA,0.4968,NA,17.11,22.9,0,0,0,0,0,0,0,0
2012-03-12,"all",NA,NA,0.4887,NA,15.64,23.01,0,0,0,0,0,0,0,0
2012-03-13,"all",NA,NA,0.4836,NA,14.8,20.93,0,0,0,0,0,0,0,0
2012-03-14,"all",NA,NA,0.4786,NA,15.31,21.12,0,0,0,0,0,0,0,0
2012-03-15,"all",NA,NA,0.4715,NA,15.42,19.35,0,0,0,0,0,0,0,0
2012-03-16,"all",NA,NA,0.4644,NA,14.47,18.52,0,0,0,0,0,0,0,0
2012-03-19,"all",NA,NA,0.4583,NA,15.04,18.36,0,0,0,0,0,0,0,0
2012-03-20,"all",NA,NA,0.4532,NA,15.58,19.91,0,0,0,0,0,0,0,0
2012-03-21,"all",NA,NA,0.4481,NA,15.13,20.03,0,0,0,0,0,0,0,0
2012-03-22,"all",NA,NA,0.4421,NA,15.57,21.91,0,0,0,0,0,0,0,0
2012-03-23,"all",NA,NA,0.439,NA,14.82,21.66,0,0,0,0,0,0,0,0
2012-03-26,"all",NA,NA,0.435,NA,14.26,21.34,0,0,0,0,0,0,0,0
2012-03-27,"all",NA,NA,0.4319,NA,15.59,22.4,0,0,0,0,0,0,0,0
2012-03-28,"all",NA,NA,0.4289,NA,15.47,23.08,0,0,0,0,0,0,0,0
2012-03-29,"all",NA,NA,0.4258,NA,15.48,25.36,0,0,0,0,0,0,0,0
2012-03-30,"all",NA,NA,0.4248,NA,15.5,22.55,0,0,0,0,0,0,0,0
2012-04-02,"all",NA,NA,0.4228,NA,15.64,21.22,0,0,0,0,0,0,0,0
2012-04-03,"all",NA,NA,0.4218,NA,15.66,22.27,0,0,0,0,0,0,0,0
2012-04-04,"all",NA,NA,0.4208,NA,16.44,25.86,0,0,0,0,0,0,0,0
2012-04-05,"all",NA,NA,0.4198,NA,16.7,25.59,0,0,0,0,0,0,0,0
2012-04-06,"all",NA,NA,0.4198,NA,16.7,25.59,0,0,0,0,0,0,0,0
2012-04-09,"all",NA,NA,0.4198,NA,18.81,25.59,0,0,0,0,0,0,0,0
2012-04-10,"all",NA,NA,0.4198,NA,20.39,30.68,0,0,0,0,0,0,0,0
2012-04-11,"all",NA,NA,0.4177,NA,20.02,29.49,0,0,0,0,0,0,0,0
2012-04-12,"all",NA,NA,0.4167,NA,17.2,27.61,0,0,0,0,0,0,0,0
2012-04-13,"all",NA,NA,0.4157,NA,19.55,29.41,0,0,0,0,0,0,0,0
2012-04-16,"all",NA,NA,0.4147,NA,19.55,28.86,0,0,0,0,0,0,0,0
2012-04-17,"all",NA,NA,0.4137,NA,18.46,26.59,0,0,0,0,0,0,0,0
2012-04-18,"all",NA,NA,0.4137,NA,18.64,27.68,0,0,0,0,0,0,0,0
2012-04-19,"all",NA,NA,0.4127,NA,18.36,28.28,0,0,0,0,0,0,0,0
2012-04-20,"all",NA,NA,0.4127,NA,17.44,26.23,0,0,0,0,0,0,0,0
2012-04-23,"all",NA,NA,0.4116,NA,18.97,29.97,0,0,0,0,0,0,0,0
2012-04-24,"all",NA,NA,0.4116,NA,18.1,28.66,0,0,0,0,0,0,0,0
2012-04-25,"all",NA,NA,0.4096,NA,16.82,27.4,0,0,0,0,0,0,0,0
2012-04-26,"all",NA,NA,0.4076,NA,16.24,26.62,0,0,0,0,0,0,0,0
2012-04-27,"all",NA,NA,0.4076,NA,16.32,25.48,0,0,0,0,0,0,0,0
2012-04-30,"all",NA,NA,0.4056,NA,17.15,26.95,0,0,0,0,0,0,0,0
2012-05-01,"all",NA,NA,0.4056,NA,16.6,26.95,0,0,0,0,0,0,0,0
2012-05-02,"all",NA,NA,0.4066,NA,16.88,28.01,0,0,0,0,0,0,0,0
2012-05-03,"all",NA,NA,0.4045,NA,17.56,27.68,0,0,0,0,0,0,0,0
2012-05-04,"all",NA,NA,0.4045,NA,19.16,29.38,0,0,0,0,0,0,0,0
2012-05-07,"all",NA,NA,0.4045,NA,18.94,28.92,0,0,0,0,0,0,0,0
2012-05-08,"all",NA,NA,0.4035,NA,19.05,31.32,0,0,0,0,0,0,0,0
2012-05-09,"all",NA,NA,0.4025,NA,20.08,31.21,0,0,0,0,0,0,0,0
2012-05-10,"all",NA,NA,0.4025,NA,18.83,29.15,0,0,0,0,0,0,0,0
2012-05-11,"all",NA,NA,0.4035,NA,19.89,28.39,0,0,0,0,0,0,0,0
2012-05-14,"all",NA,NA,0.4025,NA,21.87,31.69,0,0,0,0,0,0,0,0
2012-05-15,"all",NA,NA,0.4015,NA,21.97,33.31,0,0,0,0,0,0,0,0
2012-05-16,"all",NA,NA,0.4005,NA,22.27,33.12,0,0,0,0,0,0,0,0
2012-05-17,"all",NA,NA,0.4005,NA,24.49,34.48,0,0,0,0,0,0,0,0
2012-05-18,"all",NA,NA,0.3995,NA,25.1,33.11,0,0,0,0,0,0,0,0
2012-05-21,"all",NA,NA,0.3985,NA,22.01,31.03,0,0,0,0,0,0,0,0
2012-05-22,"all",NA,NA,0.3974,NA,22.48,30.01,0,0,0,0,0,0,0,0
2012-05-23,"all",NA,NA,0.3974,NA,22.33,32.86,0,0,0,0,0,0,0,0
2012-05-24,"all",NA,NA,0.3944,NA,21.54,31.46,0,0,0,0,0,0,0,0
2012-05-25,"all",NA,NA,0.3924,NA,21.76,30.23,0,0,0,0,0,0,0,0
2012-05-28,"all",NA,NA,0.3924,NA,21.76,31.77,0,0,0,0,0,0,0,0
2012-05-29,"all",NA,NA,0.3914,NA,21.03,31.41,0,0,0,0,0,0,0,0
2012-05-30,"all",NA,NA,0.3924,NA,24.14,34.51,0,0,0,0,0,0,0,0
2012-05-31,"all",NA,NA,0.3914,NA,24.06,34.95,0,0,0,0,0,0,0,0
2012-06-01,"all",NA,NA,0.3893,NA,26.66,36.38,0,0,0,0,0,0,0,0
2012-06-04,"all",NA,NA,0.3873,NA,26.12,36.45,0,0,0,0,0,0,0,0
2012-06-05,"all",NA,NA,0.3873,NA,24.68,34.57,0,0,0,0,0,0,0,0
2012-06-06,"all",NA,NA,0.3863,NA,22.16,31.58,0,0,0,0,0,0,0,0
2012-06-07,"all",NA,NA,0.3883,NA,21.72,31.43,0,0,0,0,0,0,0,0
2012-06-08,"all",NA,NA,0.3883,NA,21.23,30.37,0,0,0,0,0,0,0,0
2012-06-11,"all",NA,NA,0.3883,NA,23.56,31.99,0,0,0,0,0,0,0,0
2012-06-12,"all",NA,NA,0.3883,NA,22.09,32.39,0,0,0,0,0,0,0,0
2012-06-13,"all",NA,NA,0.3893,NA,24.27,33.86,0,0,0,0,0,0,0,0
2012-06-14,"all",NA,NA,0.3883,NA,21.68,33.01,0,0,0,0,0,0,0,0
2012-06-15,"all",NA,NA,0.3873,NA,21.11,33.73,0,0,0,0,0,0,0,0
2012-06-18,"all",NA,NA,0.3863,NA,18.32,29.46,0,0,0,0,0,0,0,0
2012-06-19,"all",NA,NA,0.3843,NA,18.38,27.64,0,0,0,0,0,0,0,0
2012-06-20,"all",NA,NA,0.3843,NA,17.24,26.94,0,0,0,0,0,0,0,0
2012-06-21,"all",NA,NA,0.3833,NA,20.08,25.46,0,0,0,0,0,0,0,0
2012-06-22,"all",NA,NA,0.3822,NA,18.11,25.17,0,0,0,0,0,0,0,0
2012-06-25,"all",NA,NA,0.3812,NA,20.38,27.65,0,0,0,0,0,0,0,0
2012-06-26,"all",NA,NA,0.3812,NA,19.72,28.05,0,0,0,0,0,0,0,0
2012-06-27,"all",NA,NA,0.3812,NA,19.45,27.54,0,0,0,0,0,0,0,0
2012-06-28,"all",NA,NA,0.3792,NA,19.71,28.06,0,0,0,0,0,0,0,0
2012-06-29,"all",NA,NA,0.3782,NA,17.08,24.95,0,0,0,0,0,0,0,0
2012-07-02,"all",NA,NA,0.3772,NA,16.74,24.99,0,0,0,0,0,0,0,0
2012-07-03,"all",NA,NA,0.3762,NA,16.66,23.68,0,0,0,0,0,0,0,0
2012-07-04,"all",NA,NA,0.3721,NA,16.66,24.45,0,0,0,0,0,0,0,0
2012-07-05,"all",NA,NA,0.367,NA,17.5,24.45,0,0,0,0,0,0,0,0
2012-07-06,"all",NA,NA,0.2585,NA,17.1,25.58,0,0,0,0,0,0,0,0
2012-07-09,"all",NA,NA,0.2383,NA,17.98,25.6,0,0,0,0,0,0,0,0
2012-07-10,"all",NA,NA,0.2261,NA,18.72,24.64,0,0,0,0,0,0,0,0
2012-07-11,"all",NA,NA,0.216,NA,17.95,24.13,0,0,0,0,0,0,0,0
2012-07-12,"all",NA,NA,0.2048,NA,18.33,24.08,0,0,0,0,0,0,0,0
2012-07-13,"all",NA,NA,0.1967,NA,16.74,22.61,0,0,0,0,0,0,0,0
2012-07-16,"all",NA,NA,0.1896,NA,17.11,22.17,0,0,0,0,0,0,0,0
2012-07-17,"all",NA,NA,0.1855,NA,16.48,21.72,0,0,0,0,0,0,0,0
2012-07-18,"all",NA,NA,0.1815,NA,16.16,20.36,0,0,0,0,0,0,0,0
2012-07-19,"all",NA,NA,0.1795,NA,15.45,20.83,0,0,0,0,0,0,0,0
2012-07-20,"all",NA,NA,0.1784,NA,16.27,24.22,0,0,0,0,0,0,0,0
2012-07-23,"all",NA,NA,0.1754,NA,18.62,28.08,0,0,0,0,0,0,0,0
2012-07-24,"all",NA,NA,0.1713,NA,20.47,28.45,0,0,0,0,0,0,0,0
2012-07-25,"all",NA,NA,0.1673,NA,19.34,27.18,0,0,0,0,0,0,0,0
2012-07-26,"all",NA,NA,0.1643,NA,17.53,25.64,0,0,0,0,0,0,0,0
2012-07-27,"all",NA,NA,0.1622,NA,16.7,25.32,0,0,0,0,0,0,0,0
2012-07-30,"all",NA,NA,0.1551,NA,18.03,26.46,0,0,0,0,0,0,0,0
2012-07-31,"all",NA,NA,0.1511,NA,18.93,28.01,0,0,0,0,0,0,0,0
2012-08-01,"all",NA,NA,0.146,NA,18.96,28.1,0,0,0,0,0,0,0,0
2012-08-02,"all",NA,NA,0.1419,NA,17.57,26.4,0,0,0,0,0,0,0,0
2012-08-03,"all",NA,NA,0.1409,NA,15.64,23.8,0,0,0,0,0,0,0,0
2012-08-06,"all",NA,NA,0.1409,NA,15.95,24.24,0,0,0,0,0,0,0,0
2012-08-07,"all",NA,NA,0.1409,NA,15.99,23.87,0,0,0,0,0,0,0,0
2012-08-08,"all",NA,NA,0.1409,NA,15.32,23.68,0,0,0,0,0,0,0,0
2012-08-09,"all",NA,NA,0.1399,NA,15.28,23.34,0,0,0,0,0,0,0,0
2012-08-10,"all",NA,NA,0.1389,NA,14.74,22.75,0,0,0,0,0,0,0,0
2012-08-13,"all",NA,NA,0.1369,NA,13.7,23.45,0,0,0,0,0,0,0,0
2012-08-14,"all",NA,NA,0.1359,NA,14.85,23.25,0,0,0,0,0,0,0,0
2012-08-15,"all",NA,NA,0.1348,NA,14.63,23.55,0,0,0,0,0,0,0,0
2012-08-16,"all",NA,NA,0.1348,NA,14.29,23.13,0,0,0,0,0,0,0,0
2012-08-17,"all",NA,NA,0.1348,NA,13.45,21.45,0,0,0,0,0,0,0,0
